index,c3,d4,run_name,workdir,root_file,root_bytes,merge_summary,merged_events,zero_weight_events,merged_xsec_pb,analysis_xsec_fb,herwig_total_xsec_nb,herwig_total_xsec_fb,relative_difference,status
38,-0.258819,0.0,run_gg_hhhg_4_-0.258819_0.0,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/events/run_gg_hhhg_4_-0.258819_0.0_hhhbb_stage2.root,8177379,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/run_gg_hhhg_4_-0.258819_0.0/merge_summary.json,10000,0,5.47783041081e-07,0.000547783041081,5.48e-10,0.000548,0.000396067243539,ok
39,-0.866025,70.7107,run_gg_hhhg_4_-0.866025_70.7107,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/events/run_gg_hhhg_4_-0.866025_70.7107_hhhbb_stage2.root,8107603,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/run_gg_hhhg_4_-0.866025_70.7107/merge_summary.json,10000,0,3.97973178894e-05,0.0397973178894,3.98e-08,0.0398,6.73942549722e-05,ok
40,-0.866025,-100.0,run_gg_hhhg_4_-0.866025_-100.0,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/events/run_gg_hhhg_4_-0.866025_-100.0_hhhbb_stage2.root,8183496,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/run_gg_hhhg_4_-0.866025_-100.0/merge_summary.json,10000,1,7.00676788188e-05,0.0700676788188,7.01e-08,0.0701,0.000461285171234,ok
41,-0.5,0.0,run_gg_hhhg_4_-0.5_0.0,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/events/run_gg_hhhg_4_-0.5_0.0_hhhbb_stage2.root,8124461,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/run_gg_hhhg_4_-0.5_0.0/merge_summary.json,10000,0,6.63812769585e-07,0.000663812769585,6.64e-10,0.000664,0.00028205304777,ok
42,0.5,-70.7107,run_gg_hhhg_4_0.5_-70.7107,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/events/run_gg_hhhg_4_0.5_-70.7107_hhhbb_stage2.root,8186309,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/run_gg_hhhg_4_0.5_-70.7107/merge_summary.json,10000,1,4.29487877772e-05,0.0429487877772,4.3e-08,0.043,0.00119240205396,ok
43,-12.0,100.0,run_gg_hhhg_4_-12.0_100.0,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/events/run_gg_hhhg_4_-12.0_100.0_hhhbb_stage2.root,7974121,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/run_gg_hhhg_4_-12.0_100.0/merge_summary.json,10000,2,0.000966627188677,0.966627188677,9.66e-07,0.966,0.000648842371508,ok
44,-12.0,0.0,run_gg_hhhg_4_-12.0_0.0,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/events/run_gg_hhhg_4_-12.0_0.0_hhhbb_stage2.root,7897969,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/run_gg_hhhg_4_-12.0_0.0/merge_summary.json,10000,1,0.00051606995672,0.51606995672,5.16e-07,0.516,0.000135556661584,ok
45,-12.0,300.0,run_gg_hhhg_4_-12.0_300.0,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/events/run_gg_hhhg_4_-12.0_300.0_hhhbb_stage2.root,8037334,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/run_gg_hhhg_4_-12.0_300.0/merge_summary.json,10000,1,0.00227195691471,2.27195691471,2.27e-06,2.27,0.000861334427016,ok
46,-0.866025,-70.7107,run_gg_hhhg_4_-0.866025_-70.7107,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/events/run_gg_hhhg_4_-0.866025_-70.7107_hhhbb_stage2.root,8205967,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/run_gg_hhhg_4_-0.866025_-70.7107/merge_summary.json,10000,0,3.49984616796e-05,0.0349984616796,3.5e-08,0.035,4.39539420201e-05,ok
47,0.5,100.0,run_gg_hhhg_4_0.5_100.0,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/events/run_gg_hhhg_4_0.5_100.0_hhhbb_stage2.root,8120497,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/run_gg_hhhg_4_0.5_100.0/merge_summary.json,10000,0,6.64449176607e-05,0.0664449176607,6.64e-08,0.0664,0.000676013490396,ok
48,12.0,300.0,run_gg_hhhg_4_12.0_300.0,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/events/run_gg_hhhg_4_12.0_300.0_hhhbb_stage2.root,8048692,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/run_gg_hhhg_4_12.0_300.0/merge_summary.json,10000,0,0.00148083157891,1.48083157891,1.48e-06,1.48,0.000561562110131,ok
49,-9.0,-300.0,run_gg_hhhg_4_-9.0_-300.0,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/events/run_gg_hhhg_4_-9.0_-300.0_hhhbb_stage2.root,8445794,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/run_gg_hhhg_4_-9.0_-300.0/merge_summary.json,10000,0,0.000219548704944,0.219548704944,2.2e-07,0.22,0.00205555781288,ok
50,3.0,-300.0,run_gg_hhhg_4_3.0_-300.0,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/events/run_gg_hhhg_4_3.0_-300.0_hhhbb_stage2.root,8165244,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/run_gg_hhhg_4_3.0_-300.0/merge_summary.json,10000,0,0.000713847232889,0.713847232889,7.14e-07,0.714,0.000214005328142,ok
51,30.0,700.0,run_gg_hhhg_4_30.0_700.0,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/events/run_gg_hhhg_4_30.0_700.0_hhhbb_stage2.root,7985361,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/run_gg_hhhg_4_30.0_700.0/merge_summary.json,10000,0,0.0253404190539,25.3404190539,2.53e-05,25.3,0.00159504283689,ok
52,-0.866025,0.0,run_gg_hhhg_4_-0.866025_0.0,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/events/run_gg_hhhg_4_-0.866025_0.0_hhhbb_stage2.root,8053946,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/run_gg_hhhg_4_-0.866025_0.0/merge_summary.json,10000,0,1.02532497934e-06,0.00102532497934,1.025e-09,0.001025,0.00031695252544,ok
53,-6.0,-200.0,run_gg_hhhg_4_-6.0_-200.0,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/events/run_gg_hhhg_4_-6.0_-200.0_hhhbb_stage2.root,8351641,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/run_gg_hhhg_4_-6.0_-200.0/merge_summary.json,10000,0,0.000137203600693,0.137203600693,1.37e-07,0.137,0.00148393112364,ok
54,6.0,-300.0,run_gg_hhhg_4_6.0_-300.0,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/events/run_gg_hhhg_4_6.0_-300.0_hhhbb_stage2.root,8189885,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/run_gg_hhhg_4_6.0_-300.0/merge_summary.json,10000,0,0.000605325305696,0.605325305696,6.05e-07,0.605,0.000537406405178,ok
55,12.0,-100.0,run_gg_hhhg_4_12.0_-100.0,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/events/run_gg_hhhg_4_12.0_-100.0_hhhbb_stage2.root,7942679,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/run_gg_hhhg_4_12.0_-100.0/merge_summary.json,10000,0,6.88959413286e-05,0.0688959413286,6.89e-08,0.0689,5.89101675189e-05,ok
56,1.0,-70.7107,run_gg_hhhg_4_1.0_-70.7107,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/events/run_gg_hhhg_4_1.0_-70.7107_hhhbb_stage2.root,8192730,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/run_gg_hhhg_4_1.0_-70.7107/merge_summary.json,10000,0,4.43721459499e-05,0.0443721459499,4.44e-08,0.0444,0.000627737276476,ok
57,-12.0,-100.0,run_gg_hhhg_4_-12.0_-100.0,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/events/run_gg_hhhg_4_-12.0_-100.0_hhhbb_stage2.root,7843173,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/run_gg_hhhg_4_-12.0_-100.0/merge_summary.json,10000,0,0.000260327692109,0.260327692109,2.6e-07,0.26,0.00125876777027,ok
58,9.0,-200.0,run_gg_hhhg_4_9.0_-200.0,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/events/run_gg_hhhg_4_9.0_-200.0_hhhbb_stage2.root,8328744,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/run_gg_hhhg_4_9.0_-200.0/merge_summary.json,10000,0,0.000158959086329,0.158959086329,1.59e-07,0.159,0.000257384917047,ok
59,12.0,0.0,run_gg_hhhg_4_12.0_0.0,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/events/run_gg_hhhg_4_12.0_0.0_hhhbb_stage2.root,7932045,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/run_gg_hhhg_4_12.0_0.0/merge_summary.json,10000,1,0.000208924427621,0.208924427621,2.09e-07,0.209,0.000361721122875,ok
60,3.0,100.0,run_gg_hhhg_4_3.0_100.0,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/events/run_gg_hhhg_4_3.0_100.0_hhhbb_stage2.root,8133104,/mnt/ssd2/Projects/4H/QuadrupleHiggsAnalysis_runs/HerwigForcedSplitting/gg_hhhg_c3d4_10k_hhhbb_153_20260727/run_gg_hhhg_4_3.0_100.0/merge_summary.json,10000,0,7.09521274937e-05,0.0709521274937,7.09e-08,0.0709,0.000734685421932,ok
